Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL
4.000000	4359.487179	4407.692308	4403.076923	3718.974359	4384.615385	4614.871795	4630.769231	4523.076923	4024.615385	4103.076923	4510.769231	4440.512821	4249.230769	3951.794872	1739.000000	1678.000000	45.321000	0.000000	0.000000	0.000000	0.000000
5.000000	4352.307692	4397.435897	4409.743590	3714.358974	4388.205128	4614.871795	4630.256410	4524.102564	4025.128205	4103.076923	4510.256410	4443.589744	4250.256410	3951.282051	1739.000000	1678.000000	45.337000	0.000000	0.000000	0.000000	0.000000
6.000000	4351.282051	4396.923077	4413.333333	3710.769231	4388.205128	4614.871795	4630.256410	4525.641026	4024.615385	4103.076923	4511.282051	4442.564103	4250.256410	3949.230769	1740.000000	1678.000000	45.337000	0.000000	0.000000	0.000000	0.000000
7.000000	4352.820513	4407.692308	4408.717949	3714.358974	4386.666667	4614.871795	4630.256410	4524.615385	4024.102564	4103.076923	4510.256410	4438.974359	4250.769231	3950.769231	1740.000000	1679.000000	45.352000	0.000000	0.000000	0.000000	0.000000
8.000000	4357.948718	4410.769231	4404.615385	3718.974359	4387.179487	4614.871795	4631.282051	4523.589744	4026.666667	4103.076923	4509.743590	4436.410256	4251.282051	3955.384615	1741.000000	1677.000000	45.352000	0.000000	0.000000	0.000000	0.000000
9.000000	4360.000000	4403.076923	4406.153846	3717.435897	4388.205128	4614.871795	4631.282051	4525.128205	4026.666667	4103.076923	4515.384615	4438.461538	4250.769231	3953.846154	1738.000000	1679.000000	45.368000	0.000000	0.000000	0.000000	0.000000
10.000000	4353.333333	4399.487179	4408.717949	3711.794872	4388.205128	4614.871795	4631.282051	4525.641026	4026.153846	4103.076923	4519.487179	4442.564103	4250.769231	3946.666667	1740.000000	1678.000000	45.368000	0.000000	0.000000	0.000000	0.000000
11.000000	4349.743590	4401.025641	4409.743590	3711.794872	4387.179487	4614.871795	4631.282051	4524.615385	4027.692308	4103.076923	4520.000000	4445.128205	4251.282051	3947.179487	1739.000000	1678.000000	45.383000	0.000000	0.000000	0.000000	0.000000
12.000000	4358.461538	4406.153846	4405.641026	3721.025641	4384.102564	4614.871795	4631.282051	4523.589744	4027.179487	4103.076923	4519.487179	4441.025641	4250.769231	3956.923077	1740.000000	1679.000000	45.383000	0.000000	0.000000	0.000000	0.000000
13.000000	4364.615385	4413.333333	4400.512821	3724.102564	4383.589744	4614.871795	4631.282051	4523.076923	4023.589744	4103.076923	4513.846154	4436.410256	4249.743590	3958.974359	1740.000000	1677.000000	45.399000	0.000000	0.000000	0.000000	0.000000
14.000000	4361.538462	4410.256410	4403.589744	3716.923077	4383.589744	4614.871795	4631.282051	4522.564103	4022.564103	4103.076923	4509.743590	4438.974359	4248.717949	3950.256410	1739.000000	1678.000000	45.399000	0.000000	0.000000	0.000000	0.000000
15.000000	4353.333333	4400.000000	4410.769231	3712.307692	4383.076923	4614.871795	4631.282051	4524.615385	4025.128205	4103.076923	4509.743590	4443.589744	4249.230769	3946.153846	1739.000000	1677.000000	45.415000	0.000000	0.000000	0.000000	0.000000
16.000000	4345.641026	4398.461538	4412.820513	3711.794872	4382.564103	4614.871795	4631.794872	4527.179487	4026.153846	4103.076923	4509.230769	4444.102564	4249.230769	3950.256410	1738.000000	1679.000000	45.415000	0.000000	0.000000	0.000000	0.000000
17.000000	4351.794872	4408.205128	4410.256410	3714.871795	4382.051282	4614.871795	4631.282051	4525.641026	4024.615385	4103.076923	4513.846154	4442.564103	4248.717949	3955.384615	1739.000000	1678.000000	45.430000	0.000000	0.000000	0.000000	0.000000
18.000000	4363.589744	4411.794872	4407.692308	3720.000000	4381.538462	4614.871795	4631.282051	4521.538462	4022.564103	4103.076923	4519.487179	4439.487179	4249.230769	3954.358974	1738.000000	1679.000000	45.430000	0.000000	0.000000	0.000000	0.000000
19.000000	4360.512821	4404.102564	4406.153846	3718.461538	4383.589744	4614.871795	4631.282051	4523.076923	4023.589744	4103.076923	4512.307692	4437.948718	4249.230769	3954.871795	1739.000000	1679.000000	45.446000	0.000000	0.000000	0.000000	0.000000
20.000000	4350.769231	4397.435897	4408.205128	3712.820513	4384.615385	4614.871795	4631.282051	4528.205128	4026.666667	4103.076923	4505.641026	4441.538462	4249.230769	3955.384615	1738.000000	1679.000000	45.446000	0.000000	0.000000	0.000000	0.000000
21.000000	4348.205128	4398.461538	4412.820513	3711.282051	4384.102564	4614.871795	4631.282051	4527.692308	4026.153846	4103.076923	4511.282051	4444.102564	4249.230769	3950.769231	1740.000000	1678.000000	45.462000	0.000000	0.000000	0.000000	0.000000
22.000000	4356.410256	4407.179487	4409.230769	3714.871795	4385.128205	4614.871795	4631.282051	4522.564103	4023.589744	4103.076923	4509.743590	4436.923077	4249.230769	3952.820513	1739.000000	1677.000000	45.462000	0.000000	0.000000	0.000000	0.000000
23.000000	4364.102564	4412.307692	4403.076923	3718.461538	4383.589744	4614.871795	4631.282051	4523.076923	4021.025641	4103.076923	4508.717949	4432.820513	4248.205128	3956.923077	1740.000000	1677.000000	45.477000	0.000000	0.000000	0.000000	0.000000
24.000000	4361.538462	4408.717949	4405.128205	3717.948718	4381.538462	4614.358974	4631.282051	4527.179487	4022.051282	4103.076923	4517.435897	4438.461538	4247.179487	3955.897436	1740.000000	1675.000000	45.477000	0.000000	0.000000	0.000000	0.000000
25.000000	4353.333333	4404.102564	4409.230769	3712.307692	4386.153846	4614.871795	4631.282051	4525.641026	4025.641026	4103.076923	4523.076923	4444.102564	4249.230769	3953.846154	1739.000000	1676.000000	45.493000	0.000000	0.000000	0.000000	0.000000
26.000000	4350.256410	4399.487179	4411.282051	3712.307692	4388.717949	4614.871795	4631.282051	4523.589744	4027.179487	4103.076923	4518.461538	4443.589744	4249.230769	3952.307692	1741.000000	1675.000000	45.493000	0.000000	0.000000	0.000000	0.000000
27.000000	4358.461538	4402.051282	4408.205128	3722.564103	4384.102564	4613.333333	4631.282051	4523.589744	4024.615385	4103.076923	4512.307692	4437.435897	4248.717949	3954.871795	1740.000000	1676.000000	45.508000	0.000000	0.000000	0.000000	0.000000
28.000000	4364.102564	4409.230769	4402.564103	3726.153846	4381.025641	4613.333333	4631.794872	4522.051282	4024.102564	4103.076923	4509.230769	4434.871795	4250.256410	3958.974359	1741.000000	1676.000000	45.508000	0.000000	0.000000	0.000000	0.000000
29.000000	4358.461538	4408.717949	4402.564103	3717.435897	4384.102564	4614.358974	4631.282051	4526.666667	4024.102564	4103.076923	4508.717949	4440.512821	4251.282051	3953.333333	1740.000000	1677.000000	45.524000	0.000000	0.000000	0.000000	0.000000
30.000000	4351.794872	4400.512821	4408.205128	3712.307692	4384.615385	4614.871795	4631.794872	4532.307692	4023.076923	4103.076923	4513.846154	4444.615385	4249.743590	3944.615385	1741.000000	1677.000000	45.524000	0.000000	0.000000	0.000000	0.000000
31.000000	4351.282051	4396.923077	4412.820513	3711.794872	4383.589744	4614.358974	4633.333333	4526.153846	4023.589744	4103.076923	4520.512821	4442.051282	4249.743590	3948.717949	1740.000000	1677.000000	45.540000	0.000000	0.000000	0.000000	0.000000
32.000000	4357.435897	4406.153846	4410.769231	3714.358974	4384.102564	4614.871795	4632.820513	4521.025641	4025.641026	4103.076923	4521.538462	4439.487179	4250.769231	3958.461538	1739.000000	1678.000000	45.540000	0.000000	0.000000	0.000000	0.000000
33.000000	4363.589744	4414.358974	4405.641026	3718.461538	4384.102564	4614.871795	4631.282051	4525.128205	4024.615385	4103.076923	4517.435897	4440.000000	4250.256410	3960.512821	1739.000000	1678.000000	45.555000	0.000000	0.000000	0.000000	0.000000
34.000000	4363.076923	4410.256410	4403.589744	3717.435897	4384.102564	4614.871795	4631.794872	4525.641026	4025.128205	4103.076923	4519.487179	4441.025641	4250.256410	3955.384615	1740.000000	1678.000000	45.555000	0.000000	0.000000	0.000000	0.000000
35.000000	4355.384615	4400.512821	4407.692308	3713.846154	4383.589744	4614.871795	4632.307692	4523.589744	4027.179487	4103.076923	4522.051282	4442.051282	4250.256410	3950.769231	1739.000000	1679.000000	45.571000	0.000000	0.000000	0.000000	0.000000
36.000000	4348.717949	4397.948718	4410.769231	3713.333333	4384.102564	4614.871795	4632.307692	4525.128205	4025.641026	4103.076923	4513.846154	4445.128205	4250.256410	3949.743590	1740.000000	1678.000000	45.571000	0.000000	0.000000	0.000000	0.000000
37.000000	4353.846154	4408.717949	4407.179487	3713.846154	4384.102564	4614.871795	4632.307692	4523.589744	4022.051282	4103.076923	4509.230769	4445.641026	4250.256410	3953.846154	1738.000000	1679.000000	45.587000	0.000000	0.000000	0.000000	0.000000
38.000000	4362.564103	4413.333333	4404.615385	3716.410256	4383.076923	4614.871795	4631.794872	4522.051282	4022.051282	4103.076923	4510.769231	4440.000000	4250.256410	3957.948718	1740.000000	1678.000000	45.587000	0.000000	0.000000	0.000000	0.000000
39.000000	4360.000000	4407.179487	4406.153846	3718.974359	4384.615385	4614.871795	4630.769231	4523.589744	4025.128205	4103.076923	4510.769231	4436.923077	4250.256410	3958.974359	1739.000000	1679.000000	45.602000	0.000000	0.000000	0.000000	0.000000
40.000000	4352.307692	4403.589744	4408.717949	3715.897436	4388.205128	4614.871795	4630.769231	4524.102564	4024.615385	4103.076923	4509.230769	4443.076923	4250.256410	3953.333333	1740.000000	1679.000000	45.602000	0.000000	0.000000	0.000000	0.000000
41.000000	4349.743590	4401.538462	4410.256410	3711.794872	4388.717949	4614.871795	4630.769231	4524.102564	4024.102564	4103.076923	4509.230769	4447.179487	4250.256410	3946.153846	1740.000000	1679.000000	45.618000	0.000000	0.000000	0.000000	0.000000
42.000000	4354.871795	4404.102564	4407.179487	3714.358974	4388.205128	4614.871795	4630.769231	4523.589744	4025.128205	4103.076923	4510.256410	4438.974359	4250.256410	3949.743590	1740.000000	1680.000000	45.618000	0.000000	0.000000	0.000000	0.000000
43.000000	4362.564103	4412.307692	4400.000000	3716.923077	4387.179487	4614.871795	4630.769231	4522.564103	4024.102564	4103.076923	4509.743590	4433.333333	4250.256410	3958.461538	1740.000000	1678.000000	45.633000	0.000000	0.000000	0.000000	0.000000
44.000000	4362.564103	4412.820513	4400.000000	3715.384615	4384.102564	4614.871795	4630.769231	4523.589744	4023.076923	4103.076923	4509.743590	4440.000000	4250.256410	3952.820513	1740.000000	1679.000000	45.633000	0.000000	0.000000	0.000000	0.000000
45.000000	4355.897436	4402.564103	4406.153846	3714.358974	4382.051282	4614.871795	4630.769231	4524.102564	4024.615385	4103.076923	4512.820513	4444.102564	4250.256410	3945.128205	1740.000000	1678.000000	45.649000	0.000000	0.000000	0.000000	0.000000
46.000000	4352.307692	4398.974359	4407.692308	3712.820513	4383.589744	4614.871795	4630.769231	4523.589744	4026.666667	4103.076923	4521.025641	4442.051282	4250.256410	3948.717949	1740.000000	1678.000000	45.649000	0.000000	0.000000	0.000000	0.000000
47.000000	4356.923077	4408.717949	4405.641026	3713.333333	4383.076923	4614.871795	4630.769231	4526.666667	4025.641026	4103.076923	4522.564103	4440.000000	4250.256410	3954.358974	1740.000000	1677.000000	45.665000	0.000000	0.000000	0.000000	0.000000
48.000000	4362.051282	4413.846154	4405.128205	3717.948718	4382.564103	4614.871795	4630.769231	4526.153846	4023.589744	4103.076923	4514.871795	4436.923077	4250.256410	3955.897436	1740.000000	1677.000000	45.665000	0.000000	0.000000	0.000000	0.000000
49.000000	4360.000000	4405.128205	4404.615385	3718.461538	4383.076923	4614.871795	4630.769231	4521.025641	4024.615385	4103.076923	4509.743590	4436.923077	4250.256410	3953.333333	1741.000000	1676.000000	45.680000	0.000000	0.000000	0.000000	0.000000
50.000000	4352.820513	4399.487179	4406.666667	3709.743590	4382.564103	4614.871795	4630.769231	4522.564103	4027.179487	4103.076923	4509.230769	4443.589744	4250.256410	3950.769231	1741.000000	1676.000000	45.688000	0.000000	0.000000	0.000000	0.000000
51.000000	4349.743590	4401.538462	4412.307692	3706.666667	4383.076923	4614.871795	4630.769231	4526.153846	4025.641026	4103.076923	4509.743590	4446.153846	4250.256410	3950.769231	1743.000000	1677.000000	45.692000	0.000000	0.000000	0.000000	0.000000
52.000000	4355.384615	4406.153846	4410.769231	3714.358974	4383.076923	4614.871795	4630.769231	4524.102564	4022.564103	4103.076923	4509.230769	4439.487179	4250.256410	3954.358974	1742.000000	1676.000000	45.692000	0.000000	0.000000	0.000000	0.000000
53.000000	4363.076923	4410.256410	4404.615385	3719.487179	4382.564103	4614.871795	4630.769231	4522.051282	4024.615385	4103.076923	4509.230769	4437.948718	4250.256410	3958.461538	1742.000000	1677.000000	45.707000	0.000000	0.000000	0.000000	0.000000
54.000000	4359.487179	4411.282051	4404.102564	3714.358974	4383.589744	4614.871795	4630.769231	4525.128205	4025.641026	4103.076923	4515.384615	4442.051282	4250.256410	3951.282051	1742.000000	1676.000000	45.707000	0.000000	0.000000	0.000000	0.000000
55.000000	4352.820513	4407.692308	4407.692308	3709.230769	4387.179487	4614.871795	4630.769231	4526.153846	4024.615385	4103.076923	4520.512821	4443.589744	4250.256410	3945.641026	1741.000000	1677.000000	45.723000	0.000000	0.000000	0.000000	0.000000
56.000000	4349.743590	4400.512821	4412.307692	3710.769231	4389.230769	4614.871795	4630.769231	4524.615385	4025.641026	4103.076923	4521.025641	4442.051282	4250.256410	3946.666667	1742.000000	1675.000000	45.723000	0.000000	0.000000	0.000000	0.000000
57.000000	4354.871795	4402.051282	4408.717949	3714.358974	4387.179487	4614.871795	4630.769231	4523.589744	4026.153846	4103.076923	4518.974359	4438.461538	4250.256410	3949.743590	1741.000000	1675.000000	45.739000	0.000000	0.000000	0.000000	0.000000
58.000000	4363.589744	4411.282051	4400.000000	3718.974359	4384.102564	4614.871795	4630.769231	4522.564103	4023.076923	4103.076923	4513.333333	4435.897436	4250.256410	3953.333333	1742.000000	1674.000000	45.739000	0.000000	0.000000	0.000000	0.000000
59.000000	4362.051282	4408.205128	4401.025641	3718.974359	4382.564103	4614.871795	4630.769231	4523.076923	4021.538462	4103.076923	4509.230769	4439.487179	4250.256410	3954.871795	1742.000000	1672.000000	45.754000	0.000000	0.000000	0.000000	0.000000
60.000000	4353.333333	4397.435897	4408.717949	3715.384615	4382.051282	4614.871795	4630.769231	4524.102564	4027.179487	4103.076923	4510.256410	4442.564103	4250.256410	3951.282051	1742.000000	1672.000000	45.754000	0.000000	0.000000	0.000000	0.000000
61.000000	4350.769231	4397.948718	4410.256410	3711.794872	4383.076923	4614.871795	4630.769231	4526.666667	4029.230769	4103.076923	4510.256410	4441.025641	4250.256410	3950.256410	1741.000000	1672.000000	45.775000	0.000000	0.000000	0.000000	0.000000
62.000000	4356.410256	4408.205128	4407.179487	3715.384615	4383.589744	4614.871795	4630.769231	4525.641026	4025.128205	4103.076923	4507.692308	4439.487179	4250.256410	3956.410256	1743.000000	1672.000000	45.779000	0.000000	0.000000	0.000000	0.000000
63.000000	4363.589744	4413.333333	4404.615385	3722.564103	4383.589744	4614.871795	4630.769231	4522.564103	4025.128205	4103.076923	4509.743590	4437.948718	4250.256410	3957.948718	1742.000000	1672.000000	45.779000	0.000000	0.000000	0.000000	0.000000
64.000000	4363.589744	4408.717949	4404.102564	3721.025641	4383.589744	4614.871795	4630.769231	4525.128205	4027.692308	4103.076923	4510.256410	4437.435897	4250.256410	3953.846154	1742.000000	1674.000000	45.795000	0.000000	0.000000	0.000000	0.000000
65.000000	4356.410256	4401.025641	4406.666667	3713.846154	4384.615385	4614.871795	4630.769231	4528.205128	4026.666667	4103.076923	4508.205128	4441.538462	4250.256410	3948.205128	1743.000000	1673.000000	45.795000	0.000000	0.000000	0.000000	0.000000
