['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
45.0 , 4434.35897436 , 4388.71794872 , 4429.23076923 , 3676.92307692 , 4382.56410256 , 4549.74358974 , 4492.30769231 , 4544.61538462 , 3936.92307692 , 4104.61538462 , 4285.64102564 , 4323.07692308 , 4030.25641026 , 3999.48717949 , 1724.0 , 1671.0 , 2.844 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4422.05128205 , 4389.23076923 , 4428.71794872 , 3676.92307692 , 4382.05128205 , 4547.17948718 , 4491.28205128 , 4545.12820513 , 3938.97435897 , 4104.61538462 , 4287.17948718 , 4326.15384615 , 4029.74358974 , 4003.07692308 , 1725.0 , 1670.0 , 2.859 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4421.53846154 , 4389.23076923 , 4426.15384615 , 3678.46153846 , 4384.1025641 , 4547.69230769 , 4488.20512821 , 4543.58974359 , 3936.41025641 , 4104.61538462 , 4287.69230769 , 4328.71794872 , 4029.74358974 , 4004.61538462 , 1725.0 , 1670.0 , 2.875 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4426.66666667 , 4388.71794872 , 4421.02564103 , 3677.43589744 , 4383.58974359 , 4546.66666667 , 4484.1025641 , 4542.05128205 , 3935.38461538 , 4104.1025641 , 4286.15384615 , 4328.71794872 , 4027.17948718 , 3996.41025641 , 1725.0 , 1670.0 , 2.875 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4424.1025641 , 4387.17948718 , 4417.94871795 , 3676.92307692 , 4382.05128205 , 4544.61538462 , 4485.12820513 , 4543.07692308 , 3934.35897436 , 4104.61538462 , 4284.61538462 , 4325.12820513 , 4026.66666667 , 3994.87179487 , 1725.0 , 1670.0 , 2.891 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4420.51282051 , 4387.17948718 , 4419.48717949 , 3676.41025641 , 4382.05128205 , 4546.15384615 , 4490.76923077 , 4545.12820513 , 3932.30769231 , 4104.1025641 , 4285.64102564 , 4323.07692308 , 4029.74358974 , 4004.1025641 , 1726.0 , 1670.0 , 2.891 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4422.56410256 , 4387.69230769 , 4418.97435897 , 3677.43589744 , 4382.56410256 , 4547.69230769 , 4496.41025641 , 4548.20512821 , 3936.92307692 , 4104.61538462 , 4288.20512821 , 4327.17948718 , 4035.38461538 , 4010.76923077 , 1725.0 , 1670.0 , 2.906 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4424.61538462 , 4386.66666667 , 4414.87179487 , 3679.48717949 , 4382.56410256 , 4548.20512821 , 4498.46153846 , 4548.20512821 , 3942.56410256 , 4104.1025641 , 4287.69230769 , 4328.71794872 , 4037.43589744 , 4005.12820513 , 1726.0 , 1669.0 , 2.906 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4422.05128205 , 4386.15384615 , 4413.33333333 , 3678.46153846 , 4384.1025641 , 4552.82051282 , 4498.97435897 , 4547.17948718 , 3941.02564103 , 4104.61538462 , 4285.12820513 , 4325.64102564 , 4034.35897436 , 3999.48717949 , 1726.0 , 1669.0 , 2.922 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4415.38461538 , 4386.66666667 , 4409.23076923 , 3675.8974359 , 4384.61538462 , 4550.25641026 , 4496.41025641 , 4546.15384615 , 3937.94871795 , 4104.1025641 , 4284.1025641 , 4325.64102564 , 4030.25641026 , 4001.02564103 , 1727.0 , 1669.0 , 2.922 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4412.30769231 , 4386.66666667 , 4402.56410256 , 3675.38461538 , 4383.58974359 , 4546.15384615 , 4493.33333333 , 4547.69230769 , 3937.43589744 , 4104.61538462 , 4286.15384615 , 4326.15384615 , 4031.28205128 , 4001.53846154 , 1725.0 , 1670.0 , 2.938 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4415.38461538 , 4386.66666667 , 4400.51282051 , 3676.41025641 , 4383.07692308 , 4548.71794872 , 4494.35897436 , 4546.66666667 , 3936.41025641 , 4104.1025641 , 4286.66666667 , 4325.12820513 , 4033.33333333 , 3997.43589744 , 1726.0 , 1671.0 , 2.938 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4420.51282051 , 4386.15384615 , 4402.05128205 , 3679.48717949 , 4384.1025641 , 4551.79487179 , 4498.46153846 , 4548.20512821 , 3935.8974359 , 4104.61538462 , 4286.66666667 , 4323.07692308 , 4034.87179487 , 4001.53846154 , 1726.0 , 1670.0 , 2.953 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4418.97435897 , 4387.69230769 , 4402.56410256 , 3680.51282051 , 4385.64102564 , 4547.17948718 , 4496.92307692 , 4548.71794872 , 3935.8974359 , 4104.61538462 , 4286.66666667 , 4323.07692308 , 4034.87179487 , 4006.66666667 , 1726.0 , 1674.0 , 2.953 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4411.79487179 , 4389.74358974 , 4405.64102564 , 3678.46153846 , 4386.66666667 , 4544.1025641 , 4493.33333333 , 4547.69230769 , 3933.33333333 , 4104.61538462 , 4285.64102564 , 4324.61538462 , 4034.87179487 , 4002.05128205 , 1725.0 , 1673.0 , 2.969 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4410.76923077 , 4388.20512821 , 4408.20512821 , 3677.43589744 , 4388.20512821 , 4544.1025641 , 4491.28205128 , 4545.64102564 , 3926.15384615 , 4104.61538462 , 4285.64102564 , 4324.1025641 , 4031.28205128 , 3996.41025641 , 1725.0 , 1674.0 , 2.969 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4415.8974359 , 4386.66666667 , 4412.82051282 , 3678.97435897 , 4387.17948718 , 4545.64102564 , 4493.84615385 , 4544.1025641 , 3924.61538462 , 4104.61538462 , 4288.20512821 , 4323.07692308 , 4026.15384615 , 3997.94871795 , 1725.0 , 1674.0 , 2.984 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4414.87179487 , 4387.69230769 , 4415.8974359 , 3677.94871795 , 4383.58974359 , 4546.15384615 , 4493.84615385 , 4542.56410256 , 3926.15384615 , 4104.61538462 , 4285.64102564 , 4324.1025641 , 4023.58974359 , 3997.94871795 , 1725.0 , 1675.0 , 2.984 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4415.8974359 , 4388.71794872 , 4412.30769231 , 3675.38461538 , 4382.05128205 , 4542.56410256 , 4489.74358974 , 4543.07692308 , 3920.51282051 , 4104.1025641 , 4281.53846154 , 4323.58974359 , 4025.64102564 , 3997.43589744 , 1725.0 , 1675.0 , 3.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4420.51282051 , 4388.20512821 , 4410.76923077 , 3676.92307692 , 4383.07692308 , 4545.12820513 , 4492.82051282 , 4547.17948718 , 3921.02564103 , 4104.61538462 , 4284.1025641 , 4322.56410256 , 4031.28205128 , 4002.56410256 , 1724.0 , 1677.0 , 3.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4416.41025641 , 4387.69230769 , 4416.41025641 , 3679.48717949 , 4381.53846154 , 4551.28205128 , 4497.94871795 , 4550.25641026 , 3928.20512821 , 4104.61538462 , 4289.23076923 , 4323.07692308 , 4035.38461538 , 4002.05128205 , 1725.0 , 1678.0 , 3.016 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4419.48717949 , 4388.20512821 , 4417.43589744 , 3680.51282051 , 4381.53846154 , 4547.69230769 , 4493.33333333 , 4547.69230769 , 3927.17948718 , 4104.1025641 , 4288.71794872 , 4323.07692308 , 4034.35897436 , 3994.87179487 , 1724.0 , 1677.0 , 3.016 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4434.87179487 , 4388.20512821 , 4412.30769231 , 3682.05128205 , 4383.58974359 , 4543.07692308 , 4487.17948718 , 4545.64102564 , 3924.61538462 , 4104.61538462 , 4288.71794872 , 4323.58974359 , 4034.87179487 , 3995.8974359 , 1725.0 , 1679.0 , 3.031 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4433.84615385 , 4388.20512821 , 4411.79487179 , 3682.05128205 , 4384.61538462 , 4546.66666667 , 4490.76923077 , 4548.20512821 , 3925.64102564 , 4105.12820513 , 4290.25641026 , 4325.12820513 , 4040.0 , 4002.56410256 , 1725.0 , 1678.0 , 3.031 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4411.79487179 , 4388.20512821 , 4409.74358974 , 3676.92307692 , 4386.15384615 , 4546.15384615 , 4492.30769231 , 4546.15384615 , 3919.48717949 , 4104.61538462 , 4288.71794872 , 4322.56410256 , 4035.38461538 , 4002.05128205 , 1724.0 , 1679.0 , 3.047 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 4413.33333333 , 4389.23076923 , 4406.15384615 , 3674.35897436 , 4386.15384615 , 4543.58974359 , 4489.23076923 , 4543.07692308 , 3916.41025641 , 4104.1025641 , 4287.17948718 , 4320.0 , 4028.71794872 , 3999.48717949 , 1725.0 , 1678.0 , 3.047 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 4418.97435897 , 4389.23076923 , 4407.17948718 , 3676.92307692 , 4382.56410256 , 4540.0 , 4486.15384615 , 4542.56410256 , 3914.35897436 , 4104.1025641 , 4286.66666667 , 4323.07692308 , 4026.15384615 , 3993.84615385 , 1725.0 , 1679.0 , 3.063 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 4399.48717949 , 4389.74358974 , 4410.76923077 , 3675.38461538 , 4381.53846154 , 4540.0 , 4485.64102564 , 4540.0 , 3907.17948718 , 4104.61538462 , 4287.17948718 , 4321.02564103 , 4024.61538462 , 3988.20512821 , 1725.0 , 1678.0 , 3.063 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 4393.84615385 , 4389.74358974 , 4409.23076923 , 3673.33333333 , 4387.17948718 , 4543.07692308 , 4484.1025641 , 4536.92307692 , 3905.64102564 , 4104.61538462 , 4285.64102564 , 4317.94871795 , 4022.56410256 , 3991.79487179 , 1725.0 , 1679.0 , 3.078 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 4417.43589744 , 4387.69230769 , 4408.71794872 , 3676.92307692 , 4387.69230769 , 4545.64102564 , 4485.12820513 , 4542.56410256 , 3913.84615385 , 4104.61538462 , 4285.64102564 , 4322.56410256 , 4025.12820513 , 3997.43589744 , 1725.0 , 1680.0 , 3.078 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4425.12820513 , 4387.69230769 , 4410.76923077 , 3680.51282051 , 4383.58974359 , 4546.15384615 , 4488.71794872 , 4546.15384615 , 3918.46153846 , 4104.61538462 , 4289.74358974 , 4323.58974359 , 4027.69230769 , 3994.87179487 , 1725.0 , 1681.0 , 3.094 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4418.46153846 , 4388.71794872 , 4411.79487179 , 3682.05128205 , 4383.07692308 , 4546.15384615 , 4487.69230769 , 4540.51282051 , 3917.94871795 , 4104.61538462 , 4290.25641026 , 4318.97435897 , 4032.30769231 , 3999.48717949 , 1725.0 , 1681.0 , 3.094 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4417.94871795 , 4387.69230769 , 4412.82051282 , 3682.05128205 , 4383.58974359 , 4538.46153846 , 4480.51282051 , 4536.41025641 , 3916.41025641 , 4104.61538462 , 4287.69230769 , 4320.0 , 4034.87179487 , 4007.17948718 , 1725.0 , 1682.0 , 3.109 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4414.35897436 , 4386.66666667 , 4415.38461538 , 3683.58974359 , 4383.07692308 , 4534.87179487 , 4479.48717949 , 4538.97435897 , 3915.8974359 , 4104.61538462 , 4287.17948718 , 4323.58974359 , 4031.28205128 , 4002.56410256 , 1724.0 , 1683.0 , 3.109 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4421.53846154 , 4387.69230769 , 4416.41025641 , 3685.12820513 , 4382.05128205 , 4545.64102564 , 4486.15384615 , 4545.12820513 , 3920.51282051 , 4104.61538462 , 4288.20512821 , 4323.07692308 , 4031.28205128 , 3997.43589744 , 1726.0 , 1682.0 , 3.125 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4440.0 , 4388.71794872 , 4416.41025641 , 3686.66666667 , 4380.51282051 , 4553.33333333 , 4488.20512821 , 4546.66666667 , 3925.12820513 , 4104.61538462 , 4290.25641026 , 4324.1025641 , 4035.8974359 , 3998.97435897 , 1724.0 , 1685.0 , 3.125 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4437.94871795 , 4389.74358974 , 4413.84615385 , 3686.15384615 , 4382.56410256 , 4547.69230769 , 4485.64102564 , 4543.58974359 , 3921.53846154 , 4104.61538462 , 4292.82051282 , 4323.58974359 , 4036.92307692 , 4000.51282051 , 1726.0 , 1685.0 , 3.141 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4418.46153846 , 4388.71794872 , 4408.71794872 , 3682.56410256 , 4387.17948718 , 4542.05128205 , 4481.02564103 , 4537.94871795 , 3910.25641026 , 4104.61538462 , 4290.25641026 , 4322.05128205 , 4034.35897436 , 3998.97435897 , 1725.0 , 1686.0 , 3.141 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4407.17948718 , 4387.17948718 , 4409.23076923 , 3680.51282051 , 4385.64102564 , 4545.12820513 , 4481.53846154 , 4536.92307692 , 3906.66666667 , 4104.1025641 , 4289.74358974 , 4323.07692308 , 4034.87179487 , 3999.48717949 , 1725.0 , 1687.0 , 3.156 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4404.61538462 , 4388.20512821 , 4414.35897436 , 3681.02564103 , 4383.07692308 , 4548.20512821 , 4486.15384615 , 4542.56410256 , 3915.38461538 , 4104.61538462 , 4293.33333333 , 4325.12820513 , 4044.1025641 , 4006.66666667 , 1725.0 , 1688.0 , 3.156 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4422.05128205 , 4388.20512821 , 4417.94871795 , 3685.12820513 , 4385.12820513 , 4545.64102564 , 4486.15384615 , 4547.69230769 , 3923.58974359 , 4104.61538462 , 4294.35897436 , 4326.66666667 , 4056.41025641 , 4013.33333333 , 1725.0 , 1690.0 , 3.172 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4449.74358974 , 4387.17948718 , 4420.51282051 , 3687.69230769 , 4386.66666667 , 4543.07692308 , 4483.07692308 , 4545.12820513 , 3923.07692308 , 4104.1025641 , 4294.35897436 , 4327.69230769 , 4053.84615385 , 4011.79487179 , 1725.0 , 1690.0 , 3.172 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4453.33333333 , 4387.17948718 , 4428.20512821 , 3689.74358974 , 4383.07692308 , 4546.15384615 , 4486.66666667 , 4545.64102564 , 3926.66666667 , 4105.64102564 , 4294.35897436 , 4326.66666667 , 4046.66666667 , 4011.28205128 , 1725.0 , 1691.0 , 3.188 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4437.43589744 , 4387.17948718 , 4429.74358974 , 3689.23076923 , 4381.53846154 , 4544.61538462 , 4484.1025641 , 4548.71794872 , 3928.20512821 , 4106.66666667 , 4291.28205128 , 4324.61538462 , 4046.66666667 , 4011.28205128 , 1725.0 , 1690.0 , 3.188 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4427.69230769 , 4386.66666667 , 4421.02564103 , 3684.1025641 , 4384.1025641 , 4542.05128205 , 4475.38461538 , 4545.64102564 , 3922.05128205 , 4106.15384615 , 4290.76923077 , 4325.64102564 , 4047.17948718 , 4004.1025641 , 1724.0 , 1690.0 , 3.203 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4421.02564103 , 4386.15384615 , 4413.33333333 , 3680.0 , 4384.1025641 , 4541.02564103 , 4472.82051282 , 4540.51282051 , 3917.43589744 , 4105.12820513 , 4291.79487179 , 4324.61538462 , 4041.02564103 , 3995.8974359 , 1724.0 , 1690.0 , 3.203 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4416.41025641 , 4386.15384615 , 4413.33333333 , 3682.05128205 , 4382.05128205 , 4540.51282051 , 4473.84615385 , 4542.05128205 , 3918.46153846 , 4103.58974359 , 4289.74358974 , 4322.56410256 , 4040.0 , 3996.41025641 , 1725.0 , 1690.0 , 3.219 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4416.41025641 , 4387.69230769 , 4414.87179487 , 3682.56410256 , 4385.12820513 , 4543.07692308 , 4471.28205128 , 4541.53846154 , 3918.46153846 , 4103.58974359 , 4289.23076923 , 4324.1025641 , 4047.17948718 , 4000.0 , 1724.0 , 1691.0 , 3.219 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4418.46153846 , 4389.74358974 , 4414.35897436 , 3680.0 , 4387.69230769 , 4546.15384615 , 4471.28205128 , 4537.94871795 , 3915.8974359 , 4104.1025641 , 4292.30769231 , 4326.15384615 , 4048.71794872 , 4004.1025641 , 1724.0 , 1691.0 , 3.234 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4428.71794872 , 4389.23076923 , 4413.84615385 , 3681.02564103 , 4383.07692308 , 4544.1025641 , 4471.28205128 , 4538.97435897 , 3915.8974359 , 4104.61538462 , 4295.8974359 , 4323.07692308 , 4045.12820513 , 4007.17948718 , 1723.0 , 1690.0 , 3.234 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4445.64102564 , 4387.17948718 , 4416.41025641 , 3686.66666667 , 4381.53846154 , 4546.15384615 , 4471.79487179 , 4549.23076923 , 3928.20512821 , 4103.58974359 , 4302.05128205 , 4323.58974359 , 4054.35897436 , 4011.79487179 , 1724.0 , 1689.0 , 3.25 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4438.97435897 , 4387.17948718 , 4417.94871795 , 3688.20512821 , 4383.07692308 , 4549.23076923 , 4473.33333333 , 4553.33333333 , 3937.94871795 , 4103.58974359 , 4304.1025641 , 4329.23076923 , 4063.58974359 , 4014.87179487 , 1724.0 , 1688.0 , 3.25 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4421.53846154 , 4387.69230769 , 4414.87179487 , 3685.64102564 , 4382.05128205 , 4544.1025641 , 4468.71794872 , 4546.66666667 , 3929.23076923 , 4103.58974359 , 4299.48717949 , 4328.71794872 , 4056.92307692 , 4008.71794872 , 1724.0 , 1687.0 , 3.266 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4424.61538462 , 4387.69230769 , 4412.82051282 , 3685.64102564 , 4383.07692308 , 4546.15384615 , 4469.74358974 , 4547.69230769 , 3926.15384615 , 4103.07692308 , 4300.51282051 , 4324.61538462 , 4055.8974359 , 4004.61538462 , 1725.0 , 1684.0 , 3.266 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4433.84615385 , 4387.69230769 , 4412.82051282 , 3687.17948718 , 4385.64102564 , 4557.43589744 , 4481.53846154 , 4553.84615385 , 3936.41025641 , 4104.1025641 , 4301.53846154 , 4326.66666667 , 4061.53846154 , 4007.69230769 , 1723.0 , 1684.0 , 3.281 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4436.92307692 , 4386.66666667 , 4413.84615385 , 3687.69230769 , 4385.12820513 , 4557.94871795 , 4486.66666667 , 4550.25641026 , 3935.38461538 , 4105.12820513 , 4297.94871795 , 4328.20512821 , 4058.97435897 , 4007.69230769 , 1725.0 , 1680.0 , 3.281 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4431.79487179 , 4388.71794872 , 4413.84615385 , 3685.12820513 , 4385.12820513 , 4548.20512821 , 4474.35897436 , 4539.48717949 , 3920.0 , 4104.1025641 , 4293.84615385 , 4326.66666667 , 4048.71794872 , 4001.02564103 , 1724.0 , 1680.0 , 3.297 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4418.97435897 , 4390.25641026 , 4412.30769231 , 3678.46153846 , 4388.20512821 , 4541.02564103 , 4461.02564103 , 4532.30769231 , 3907.17948718 , 4103.07692308 , 4292.30769231 , 4326.15384615 , 4037.43589744 , 3997.94871795 , 1724.0 , 1679.0 , 3.297 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4411.28205128 , 4389.74358974 , 4410.25641026 , 3675.38461538 , 4387.69230769 , 4535.38461538 , 4461.02564103 , 4529.74358974 , 3903.58974359 , 4104.1025641 , 4291.79487179 , 4323.07692308 , 4034.35897436 , 4000.51282051 , 1724.0 , 1677.0 , 3.313 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4432.82051282 , 4387.69230769 , 4414.35897436 , 3681.53846154 , 4383.58974359 , 4538.46153846 , 4468.71794872 , 4536.92307692 , 3913.84615385 , 4104.61538462 , 4293.84615385 , 4324.1025641 , 4048.71794872 , 4005.64102564 , 1724.0 , 1676.0 , 3.313 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4451.79487179 , 4386.15384615 , 4419.48717949 , 3686.15384615 , 4383.58974359 , 4545.64102564 , 4475.8974359 , 4544.1025641 , 3925.64102564 , 4104.1025641 , 4293.33333333 , 4329.74358974 , 4060.0 , 4011.28205128 , 1724.0 , 1674.0 , 3.328 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4434.35897436 , 4387.69230769 , 4418.97435897 , 3683.58974359 , 4385.12820513 , 4544.61538462 , 4480.0 , 4544.61538462 , 3928.71794872 , 4104.1025641 , 4292.82051282 , 4329.74358974 , 4057.94871795 , 4013.84615385 , 1724.0 , 1670.0 , 3.328 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4421.02564103 , 4388.71794872 , 4409.23076923 , 3679.48717949 , 4383.58974359 , 4541.53846154 , 4474.35897436 , 4540.0 , 3922.56410256 , 4104.61538462 , 4293.84615385 , 4325.12820513 , 4052.30769231 , 4008.20512821 , 1724.0 , 1667.0 , 3.344 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4428.20512821 , 4388.20512821 , 4404.1025641 , 3679.48717949 , 4381.02564103 , 4547.69230769 , 4471.79487179 , 4536.92307692 , 3915.8974359 , 4104.61538462 , 4290.76923077 , 4323.58974359 , 4049.23076923 , 4001.53846154 , 1723.0 , 1665.0 , 3.344 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4428.20512821 , 4388.20512821 , 4410.25641026 , 3683.07692308 , 4381.53846154 , 4550.76923077 , 4477.43589744 , 4538.46153846 , 3914.35897436 , 4104.61538462 , 4287.69230769 , 4325.12820513 , 4049.74358974 , 4002.05128205 , 1723.0 , 1663.0 , 3.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4428.20512821 , 4388.20512821 , 4412.82051282 , 3686.15384615 , 4382.05128205 , 4547.69230769 , 4475.8974359 , 4541.02564103 , 3916.41025641 , 4104.61538462 , 4290.25641026 , 4326.66666667 , 4054.87179487 , 4005.64102564 , 1722.0 , 1663.0 , 3.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4443.58974359 , 4387.17948718 , 4408.20512821 , 3684.1025641 , 4382.56410256 , 4550.25641026 , 4472.82051282 , 4540.51282051 , 3915.8974359 , 4104.61538462 , 4290.25641026 , 4326.66666667 , 4054.87179487 , 4008.71794872 , 1723.0 , 1663.0 , 3.375 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4451.28205128 , 4386.15384615 , 4411.28205128 , 3685.12820513 , 4383.07692308 , 4558.46153846 , 4477.94871795 , 4540.51282051 , 3920.51282051 , 4104.61538462 , 4289.23076923 , 4325.64102564 , 4051.28205128 , 4010.25641026 , 1722.0 , 1663.0 , 3.375 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4454.35897436 , 4387.17948718 , 4417.43589744 , 3692.30769231 , 4382.56410256 , 4562.05128205 , 4478.97435897 , 4542.56410256 , 3929.23076923 , 4104.61538462 , 4291.28205128 , 4325.64102564 , 4056.92307692 , 4009.74358974 , 1723.0 , 1663.0 , 3.391 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4448.71794872 , 4387.69230769 , 4406.15384615 , 3689.74358974 , 4382.56410256 , 4550.76923077 , 4467.69230769 , 4537.94871795 , 3921.02564103 , 4104.61538462 , 4290.76923077 , 4325.64102564 , 4056.92307692 , 4004.61538462 , 1722.0 , 1660.0 , 3.391 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4421.53846154 , 4387.17948718 , 4396.92307692 , 3682.56410256 , 4383.58974359 , 4540.51282051 , 4462.05128205 , 4534.35897436 , 3913.33333333 , 4104.61538462 , 4290.76923077 , 4324.1025641 , 4051.28205128 , 4001.02564103 , 1723.0 , 1660.0 , 3.407 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4397.94871795 , 4386.66666667 , 4405.12820513 , 3683.07692308 , 4382.56410256 , 4544.1025641 , 4468.20512821 , 4537.94871795 , 3925.64102564 , 4104.61538462 , 4294.87179487 , 4326.66666667 , 4059.48717949 , 4002.05128205 , 1722.0 , 1658.0 , 3.407 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4406.66666667 , 4386.15384615 , 4410.76923077 , 3684.61538462 , 4382.05128205 , 4550.25641026 , 4474.87179487 , 4542.05128205 , 3933.84615385 , 4104.61538462 , 4295.38461538 , 4327.17948718 , 4073.33333333 , 4002.05128205 , 1722.0 , 1659.0 , 3.422 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4421.02564103 , 4386.66666667 , 4401.53846154 , 3680.51282051 , 4385.12820513 , 4545.12820513 , 4473.33333333 , 4538.46153846 , 3924.1025641 , 4104.61538462 , 4291.79487179 , 4323.07692308 , 4070.25641026 , 3995.38461538 , 1723.0 , 1660.0 , 3.422 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4413.33333333 , 4386.66666667 , 4398.46153846 , 3681.53846154 , 4386.15384615 , 4546.66666667 , 4472.82051282 , 4539.48717949 , 3924.61538462 , 4104.61538462 , 4292.82051282 , 4321.53846154 , 4070.25641026 , 3993.33333333 , 1723.0 , 1662.0 , 3.438 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4403.07692308 , 4386.66666667 , 4404.1025641 , 3687.69230769 , 4382.56410256 , 4559.48717949 , 4478.97435897 , 4545.64102564 , 3937.43589744 , 4104.61538462 , 4296.92307692 , 4323.07692308 , 4084.1025641 , 4000.0 , 1724.0 , 1662.0 , 3.438 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4403.07692308 , 4386.66666667 , 4402.56410256 , 3689.23076923 , 4381.53846154 , 4561.53846154 , 4480.0 , 4543.58974359 , 3937.94871795 , 4104.61538462 , 4295.38461538 , 4323.58974359 , 4085.12820513 , 3996.41025641 , 1724.0 , 1661.0 , 3.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4395.38461538 , 4386.66666667 , 4395.8974359 , 3685.12820513 , 4383.58974359 , 4551.79487179 , 4470.76923077 , 4533.84615385 , 3924.61538462 , 4104.61538462 , 4290.25641026 , 4323.58974359 , 4067.17948718 , 3984.61538462 , 1725.0 , 1658.0 , 3.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

