['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']

119.0 , 4514.35897436 , 3966.66666667 , 4339.48717949 , 4390.76923077 , 4211.28205128 , 4032.30769231 , 4195.38461538 , 4150.25641026 , 4264.1025641 , 4526.66666667 , 4365.12820513 , 3850.76923077 , 4373.33333333 , 4011.79487179 , 1721.0 , 1676.0 , 23.22 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4513.33333333 , 3967.69230769 , 4340.51282051 , 4388.20512821 , 4214.87179487 , 4034.87179487 , 4198.46153846 , 4152.30769231 , 4265.12820513 , 4526.66666667 , 4364.1025641 , 3850.25641026 , 4373.84615385 , 4014.35897436 , 1720.0 , 1677.0 , 23.228 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4513.33333333 , 3967.17948718 , 4337.43589744 , 4386.66666667 , 4217.94871795 , 4037.94871795 , 4202.56410256 , 4151.28205128 , 4266.66666667 , 4528.20512821 , 4363.07692308 , 3845.12820513 , 4369.74358974 , 4011.79487179 , 1721.0 , 1678.0 , 23.236 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4514.35897436 , 3967.69230769 , 4337.94871795 , 4387.69230769 , 4212.30769231 , 4034.35897436 , 4196.41025641 , 4151.28205128 , 4265.64102564 , 4527.17948718 , 4365.64102564 , 3848.20512821 , 4370.76923077 , 4013.84615385 , 1720.0 , 1678.0 , 23.244 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4515.38461538 , 3970.76923077 , 4341.53846154 , 4387.69230769 , 4212.82051282 , 4034.87179487 , 4195.8974359 , 4151.79487179 , 4265.64102564 , 4526.66666667 , 4365.12820513 , 3848.20512821 , 4373.33333333 , 4017.43589744 , 1720.0 , 1681.0 , 23.252 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4514.87179487 , 3967.17948718 , 4340.51282051 , 4388.20512821 , 4216.41025641 , 4035.38461538 , 4198.46153846 , 4152.30769231 , 4267.69230769 , 4528.20512821 , 4364.1025641 , 3845.64102564 , 4372.82051282 , 4015.8974359 , 1720.0 , 1681.0 , 23.26 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4513.33333333 , 3964.61538462 , 4337.43589744 , 4389.74358974 , 4212.82051282 , 4032.82051282 , 4195.8974359 , 4150.76923077 , 4266.66666667 , 4528.20512821 , 4364.61538462 , 3847.17948718 , 4371.28205128 , 4012.30769231 , 1720.0 , 1684.0 , 23.267 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4513.33333333 , 3966.66666667 , 4338.46153846 , 4388.20512821 , 4209.74358974 , 4033.84615385 , 4192.82051282 , 4149.23076923 , 4264.1025641 , 4527.17948718 , 4365.64102564 , 3849.23076923 , 4374.35897436 , 4013.84615385 , 1720.0 , 1685.0 , 23.275 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4515.8974359 , 3967.69230769 , 4338.97435897 , 4386.66666667 , 4213.33333333 , 4036.92307692 , 4194.35897436 , 4148.71794872 , 4266.15384615 , 4528.71794872 , 4365.12820513 , 3847.17948718 , 4377.94871795 , 4014.87179487 , 1718.0 , 1686.0 , 23.282 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4516.41025641 , 3966.66666667 , 4339.48717949 , 4388.71794872 , 4216.41025641 , 4034.87179487 , 4195.8974359 , 4150.25641026 , 4267.17948718 , 4530.25641026 , 4361.53846154 , 3845.64102564 , 4374.87179487 , 4015.38461538 , 1718.0 , 1687.0 , 23.291 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4514.35897436 , 3968.20512821 , 4341.02564103 , 4389.23076923 , 4214.87179487 , 4032.82051282 , 4196.92307692 , 4151.28205128 , 4264.61538462 , 4529.23076923 , 4359.48717949 , 3845.64102564 , 4371.79487179 , 4017.94871795 , 1716.0 , 1688.0 , 23.298 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4513.84615385 , 3968.20512821 , 4340.51282051 , 4387.69230769 , 4213.84615385 , 4034.87179487 , 4197.43589744 , 4149.74358974 , 4264.1025641 , 4530.25641026 , 4361.02564103 , 3843.07692308 , 4373.33333333 , 4014.87179487 , 1717.0 , 1689.0 , 23.305 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4515.8974359 , 3964.61538462 , 4336.92307692 , 4389.74358974 , 4209.23076923 , 4033.33333333 , 4194.35897436 , 4150.25641026 , 4266.15384615 , 4528.71794872 , 4364.61538462 , 3848.71794872 , 4373.84615385 , 4012.30769231 , 1716.0 , 1688.0 , 23.313 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4516.41025641 , 3966.66666667 , 4335.8974359 , 4392.30769231 , 4207.17948718 , 4034.87179487 , 4198.46153846 , 4151.79487179 , 4265.12820513 , 4525.64102564 , 4367.17948718 , 3853.84615385 , 4368.20512821 , 4013.84615385 , 1717.0 , 1687.0 , 23.321 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4514.35897436 , 3968.20512821 , 4337.94871795 , 4390.76923077 , 4209.23076923 , 4036.41025641 , 4199.48717949 , 4150.76923077 , 4266.15384615 , 4527.69230769 , 4366.66666667 , 3854.35897436 , 4371.28205128 , 4016.92307692 , 1718.0 , 1685.0 , 23.33 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4512.30769231 , 3967.17948718 , 4340.0 , 4391.79487179 , 4211.79487179 , 4034.87179487 , 4196.41025641 , 4149.74358974 , 4267.69230769 , 4529.23076923 , 4362.56410256 , 3849.74358974 , 4376.92307692 , 4015.8974359 , 1719.0 , 1685.0 , 23.338 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4512.82051282 , 3965.64102564 , 4343.07692308 , 4393.33333333 , 4206.66666667 , 4032.30769231 , 4195.38461538 , 4151.28205128 , 4266.66666667 , 4526.66666667 , 4362.56410256 , 3852.30769231 , 4373.33333333 , 4015.38461538 , 1721.0 , 1683.0 , 23.346 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4515.38461538 , 3967.17948718 , 4340.51282051 , 4391.79487179 , 4207.17948718 , 4033.84615385 , 4199.48717949 , 4152.30769231 , 4264.61538462 , 4525.64102564 , 4364.61538462 , 3851.79487179 , 4367.17948718 , 4011.28205128 , 1723.0 , 1685.0 , 23.353 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4515.8974359 , 3967.17948718 , 4336.41025641 , 4389.23076923 , 4208.71794872 , 4034.35897436 , 4199.48717949 , 4152.82051282 , 4266.66666667 , 4525.64102564 , 4363.58974359 , 3849.74358974 , 4370.76923077 , 4008.71794872 , 1725.0 , 1685.0 , 23.361 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4513.84615385 , 3966.15384615 , 4337.94871795 , 4389.23076923 , 4210.25641026 , 4037.43589744 , 4200.51282051 , 4152.30769231 , 4266.66666667 , 4526.15384615 , 4361.53846154 , 3847.69230769 , 4372.30769231 , 4007.69230769 , 1725.0 , 1687.0 , 23.368 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4511.79487179 , 3963.07692308 , 4341.53846154 , 4387.17948718 , 4210.76923077 , 4036.92307692 , 4200.51282051 , 4151.79487179 , 4266.15384615 , 4527.69230769 , 4363.07692308 , 3849.23076923 , 4371.79487179 , 4009.23076923 , 1725.0 , 1687.0 , 23.377 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4513.84615385 , 3963.58974359 , 4340.51282051 , 4386.15384615 , 4213.33333333 , 4033.33333333 , 4201.02564103 , 4151.28205128 , 4266.66666667 , 4527.69230769 , 4363.58974359 , 3847.69230769 , 4372.82051282 , 4010.76923077 , 1725.0 , 1688.0 , 23.384 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4516.41025641 , 3969.23076923 , 4342.05128205 , 4389.74358974 , 4214.35897436 , 4032.30769231 , 4197.94871795 , 4151.28205128 , 4267.17948718 , 4528.20512821 , 4362.56410256 , 3846.15384615 , 4376.41025641 , 4014.35897436 , 1725.0 , 1689.0 , 23.392 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4515.38461538 , 3969.23076923 , 4343.07692308 , 4392.30769231 , 4212.30769231 , 4033.33333333 , 4191.79487179 , 4150.25641026 , 4265.64102564 , 4528.71794872 , 4363.07692308 , 3847.69230769 , 4375.8974359 , 4015.8974359 , 1724.0 , 1689.0 , 23.4 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4514.35897436 , 3963.07692308 , 4340.0 , 4391.28205128 , 4209.74358974 , 4032.82051282 , 4190.76923077 , 4149.23076923 , 4264.61538462 , 4527.17948718 , 4365.12820513 , 3849.74358974 , 4374.35897436 , 4013.33333333 , 1723.0 , 1689.0 , 23.407 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4515.38461538 , 3964.61538462 , 4336.92307692 , 4389.74358974 , 4209.74358974 , 4033.84615385 , 4195.8974359 , 4151.28205128 , 4265.12820513 , 4526.15384615 , 4364.1025641 , 3849.23076923 , 4372.82051282 , 4012.30769231 , 1721.0 , 1688.0 , 23.415 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4515.38461538 , 3968.71794872 , 4337.94871795 , 4389.23076923 , 4213.33333333 , 4035.38461538 , 4196.92307692 , 4152.82051282 , 4266.66666667 , 4528.20512821 , 4363.07692308 , 3849.23076923 , 4371.28205128 , 4012.30769231 , 1719.0 , 1687.0 , 23.423 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4514.87179487 , 3968.20512821 , 4340.0 , 4389.23076923 , 4213.33333333 , 4034.35897436 , 4193.33333333 , 4151.79487179 , 4265.64102564 , 4529.23076923 , 4364.1025641 , 3849.74358974 , 4373.84615385 , 4014.87179487 , 1718.0 , 1685.0 , 23.432 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4514.35897436 , 3967.17948718 , 4341.53846154 , 4388.20512821 , 4213.33333333 , 4034.87179487 , 4194.87179487 , 4150.76923077 , 4265.12820513 , 4527.69230769 , 4363.07692308 , 3846.66666667 , 4374.87179487 , 4015.8974359 , 1718.0 , 1685.0 , 23.439 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4513.84615385 , 3966.66666667 , 4340.51282051 , 4388.20512821 , 4209.23076923 , 4033.84615385 , 4196.92307692 , 4152.82051282 , 4267.17948718 , 4526.15384615 , 4362.56410256 , 3851.28205128 , 4372.82051282 , 4014.35897436 , 1717.0 , 1685.0 , 23.447 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4514.35897436 , 3965.12820513 , 4336.92307692 , 4390.25641026 , 4209.74358974 , 4036.92307692 , 4200.51282051 , 4152.30769231 , 4267.17948718 , 4524.61538462 , 4363.07692308 , 3853.33333333 , 4367.17948718 , 4010.25641026 , 1718.0 , 1686.0 , 23.455 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4513.84615385 , 3963.58974359 , 4336.41025641 , 4390.76923077 , 4214.35897436 , 4038.46153846 , 4200.0 , 4151.79487179 , 4267.17948718 , 4527.17948718 , 4365.64102564 , 3848.71794872 , 4372.30769231 , 4010.25641026 , 1719.0 , 1685.0 , 23.463 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4514.35897436 , 3967.17948718 , 4336.41025641 , 4391.28205128 , 4218.97435897 , 4034.35897436 , 4197.94871795 , 4152.82051282 , 4267.69230769 , 4528.20512821 , 4365.64102564 , 3844.61538462 , 4376.92307692 , 4010.76923077 , 1722.0 , 1685.0 , 23.471 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4514.87179487 , 3970.25641026 , 4338.97435897 , 4391.79487179 , 4213.84615385 , 4032.30769231 , 4196.92307692 , 4153.33333333 , 4266.15384615 , 4527.17948718 , 4363.07692308 , 3850.76923077 , 4372.82051282 , 4010.76923077 , 1724.0 , 1686.0 , 23.479 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4514.35897436 , 3969.74358974 , 4340.51282051 , 4390.25641026 , 4212.82051282 , 4035.38461538 , 4201.02564103 , 4149.74358974 , 4264.61538462 , 4527.69230769 , 4362.05128205 , 3848.71794872 , 4368.71794872 , 4010.76923077 , 1725.0 , 1687.0 , 23.486 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4514.87179487 , 3965.12820513 , 4341.53846154 , 4387.69230769 , 4212.82051282 , 4031.28205128 , 4197.43589744 , 4149.23076923 , 4268.20512821 , 4527.69230769 , 4364.61538462 , 3844.61538462 , 4372.82051282 , 4012.30769231 , 1727.0 , 1686.0 , 23.493 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4514.87179487 , 3963.58974359 , 4341.02564103 , 4389.23076923 , 4210.25641026 , 4030.76923077 , 4194.35897436 , 4152.30769231 , 4269.23076923 , 4528.20512821 , 4364.61538462 , 3847.69230769 , 4373.33333333 , 4011.28205128 , 1725.0 , 1688.0 , 23.501 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4514.87179487 , 3963.58974359 , 4341.02564103 , 4389.74358974 , 4207.69230769 , 4036.92307692 , 4196.92307692 , 4154.35897436 , 4266.15384615 , 4529.23076923 , 4364.1025641 , 3851.79487179 , 4370.76923077 , 4013.33333333 , 1726.0 , 1687.0 , 23.509 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4514.87179487 , 3964.61538462 , 4340.0 , 4387.17948718 , 4211.79487179 , 4036.92307692 , 4202.05128205 , 4152.82051282 , 4265.64102564 , 4529.74358974 , 4363.58974359 , 3849.74358974 , 4369.74358974 , 4015.38461538 , 1724.0 , 1687.0 , 23.517 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4513.33333333 , 3965.12820513 , 4338.97435897 , 4388.71794872 , 4213.33333333 , 4032.30769231 , 4199.48717949 , 4149.74358974 , 4268.20512821 , 4529.74358974 , 4364.1025641 , 3848.20512821 , 4371.28205128 , 4015.8974359 , 1724.0 , 1687.0 , 23.525 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4512.82051282 , 3966.15384615 , 4338.97435897 , 4391.28205128 , 4211.28205128 , 4034.35897436 , 4195.38461538 , 4149.74358974 , 4268.71794872 , 4527.69230769 , 4363.58974359 , 3849.23076923 , 4373.33333333 , 4016.41025641 , 1722.0 , 1685.0 , 23.533 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4514.87179487 , 3967.69230769 , 4339.48717949 , 4389.74358974 , 4211.28205128 , 4035.38461538 , 4197.43589744 , 4151.28205128 , 4266.66666667 , 4526.15384615 , 4362.05128205 , 3847.69230769 , 4374.35897436 , 4015.38461538 , 1722.0 , 1685.0 , 23.541 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4515.8974359 , 3964.1025641 , 4338.97435897 , 4389.23076923 , 4211.28205128 , 4032.30769231 , 4200.0 , 4151.79487179 , 4265.64102564 , 4528.20512821 , 4361.53846154 , 3847.17948718 , 4370.76923077 , 4012.30769231 , 1721.0 , 1685.0 , 23.548 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4514.87179487 , 3962.05128205 , 4338.97435897 , 4390.76923077 , 4211.28205128 , 4033.84615385 , 4198.97435897 , 4150.25641026 , 4266.15384615 , 4529.74358974 , 4361.02564103 , 3849.23076923 , 4370.25641026 , 4011.28205128 , 1721.0 , 1685.0 , 23.557 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4514.35897436 , 3967.17948718 , 4340.0 , 4390.25641026 , 4211.79487179 , 4035.38461538 , 4197.94871795 , 4151.28205128 , 4265.64102564 , 4528.20512821 , 4361.53846154 , 3850.25641026 , 4374.87179487 , 4012.82051282 , 1721.0 , 1685.0 , 23.564 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4514.35897436 , 3969.74358974 , 4338.97435897 , 4388.71794872 , 4213.84615385 , 4034.87179487 , 4198.97435897 , 4152.82051282 , 4264.1025641 , 4528.71794872 , 4362.56410256 , 3847.69230769 , 4372.82051282 , 4011.79487179 , 1720.0 , 1687.0 , 23.571 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4515.8974359 , 3964.61538462 , 4337.94871795 , 4389.23076923 , 4210.76923077 , 4033.33333333 , 4196.41025641 , 4153.84615385 , 4265.12820513 , 4529.23076923 , 4364.61538462 , 3847.17948718 , 4370.76923077 , 4015.8974359 , 1721.0 , 1686.0 , 23.579 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4514.87179487 , 3964.1025641 , 4338.46153846 , 4389.74358974 , 4212.30769231 , 4032.82051282 , 4197.43589744 , 4151.79487179 , 4265.64102564 , 4526.15384615 , 4363.58974359 , 3847.17948718 , 4369.74358974 , 4015.38461538 , 1720.0 , 1688.0 , 23.588 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4512.82051282 , 3964.61538462 , 4341.02564103 , 4389.74358974 , 4214.35897436 , 4030.76923077 , 4197.94871795 , 4150.76923077 , 4266.15384615 , 4527.17948718 , 4363.58974359 , 3850.25641026 , 4373.84615385 , 4009.74358974 , 1722.0 , 1686.0 , 23.595 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4514.87179487 , 3963.07692308 , 4339.48717949 , 4388.20512821 , 4213.84615385 , 4032.30769231 , 4198.46153846 , 4151.28205128 , 4266.15384615 , 4529.74358974 , 4363.58974359 , 3847.69230769 , 4373.33333333 , 4007.69230769 , 1720.0 , 1686.0 , 23.604 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4515.8974359 , 3961.02564103 , 4337.94871795 , 4387.17948718 , 4209.23076923 , 4032.30769231 , 4198.97435897 , 4151.79487179 , 4265.64102564 , 4529.74358974 , 4364.61538462 , 3846.15384615 , 4369.74358974 , 4012.82051282 , 1721.0 , 1685.0 , 23.61 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4512.82051282 , 3961.53846154 , 4339.48717949 , 4388.71794872 , 4211.79487179 , 4032.82051282 , 4200.0 , 4151.79487179 , 4264.1025641 , 4527.69230769 , 4363.58974359 , 3846.66666667 , 4365.64102564 , 4010.76923077 , 1722.0 , 1683.0 , 23.618 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4513.33333333 , 3964.61538462 , 4340.51282051 , 4389.74358974 , 4213.84615385 , 4034.35897436 , 4194.35897436 , 4152.82051282 , 4265.12820513 , 4526.15384615 , 4364.1025641 , 3851.28205128 , 4369.23076923 , 4009.74358974 , 1722.0 , 1685.0 , 23.626 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4516.41025641 , 3969.23076923 , 4336.41025641 , 4388.71794872 , 4213.33333333 , 4036.92307692 , 4195.8974359 , 4152.30769231 , 4267.17948718 , 4527.17948718 , 4365.12820513 , 3851.79487179 , 4373.33333333 , 4012.30769231 , 1723.0 , 1684.0 , 23.634 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4516.41025641 , 3966.66666667 , 4333.84615385 , 4388.20512821 , 4211.28205128 , 4035.38461538 , 4201.53846154 , 4151.79487179 , 4268.20512821 , 4528.71794872 , 4363.58974359 , 3850.76923077 , 4373.84615385 , 4014.87179487 , 1722.0 , 1686.0 , 23.642 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4513.84615385 , 3963.58974359 , 4338.46153846 , 4388.71794872 , 4212.82051282 , 4033.84615385 , 4202.05128205 , 4151.28205128 , 4266.66666667 , 4528.71794872 , 4361.53846154 , 3848.20512821 , 4373.33333333 , 4015.8974359 , 1723.0 , 1686.0 , 23.651 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4513.84615385 , 3966.15384615 , 4340.51282051 , 4389.23076923 , 4213.33333333 , 4033.84615385 , 4198.46153846 , 4151.79487179 , 4267.17948718 , 4528.20512821 , 4364.1025641 , 3847.17948718 , 4372.82051282 , 4014.87179487 , 1722.0 , 1688.0 , 23.658 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4515.8974359 , 3966.15384615 , 4338.97435897 , 4388.71794872 , 4211.28205128 , 4033.84615385 , 4199.48717949 , 4151.79487179 , 4267.69230769 , 4528.71794872 , 4365.12820513 , 3848.20512821 , 4370.76923077 , 4010.25641026 , 1723.0 , 1688.0 , 23.665 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4515.38461538 , 3962.05128205 , 4339.48717949 , 4388.20512821 , 4211.79487179 , 4033.84615385 , 4200.0 , 4150.76923077 , 4267.69230769 , 4528.71794872 , 4363.07692308 , 3849.74358974 , 4370.25641026 , 4010.25641026 , 1722.0 , 1690.0 , 23.673 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4513.33333333 , 3964.61538462 , 4342.56410256 , 4389.23076923 , 4212.82051282 , 4032.30769231 , 4195.38461538 , 4151.28205128 , 4269.74358974 , 4528.20512821 , 4364.61538462 , 3849.74358974 , 4374.35897436 , 4016.92307692 , 1723.0 , 1689.0 , 23.682 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4513.84615385 , 3968.71794872 , 4341.02564103 , 4389.23076923 , 4214.35897436 , 4034.35897436 , 4195.38461538 , 4149.74358974 , 4268.71794872 , 4528.20512821 , 4365.12820513 , 3847.17948718 , 4376.92307692 , 4015.8974359 , 1721.0 , 1688.0 , 23.69 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4514.87179487 , 3966.66666667 , 4336.92307692 , 4389.74358974 , 4213.33333333 , 4035.8974359 , 4197.43589744 , 4148.20512821 , 4264.61538462 , 4527.17948718 , 4363.07692308 , 3847.17948718 , 4378.97435897 , 4015.38461538 , 1721.0 , 1688.0 , 23.697 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4515.38461538 , 3967.17948718 , 4336.41025641 , 4390.76923077 , 4213.33333333 , 4036.92307692 , 4196.92307692 , 4148.71794872 , 4264.1025641 , 4527.17948718 , 4363.07692308 , 3847.69230769 , 4377.94871795 , 4018.46153846 , 1721.0 , 1686.0 , 23.705 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4515.38461538 , 3965.12820513 , 4337.94871795 , 4390.25641026 , 4212.30769231 , 4036.41025641 , 4198.46153846 , 4153.84615385 , 4267.17948718 , 4527.69230769 , 4365.64102564 , 3849.74358974 , 4374.87179487 , 4014.87179487 , 1720.0 , 1687.0 , 23.713 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4515.38461538 , 3960.51282051 , 4336.92307692 , 4388.71794872 , 4213.33333333 , 4037.43589744 , 4202.05128205 , 4155.38461538 , 4267.69230769 , 4528.71794872 , 4362.05128205 , 3849.74358974 , 4370.25641026 , 4007.69230769 , 1721.0 , 1685.0 , 23.721 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4515.38461538 , 3965.12820513 , 4337.43589744 , 4388.71794872 , 4209.74358974 , 4034.87179487 , 4200.0 , 4153.33333333 , 4267.17948718 , 4530.25641026 , 4359.48717949 , 3850.76923077 , 4370.76923077 , 4011.79487179 , 1719.0 , 1686.0 , 23.729 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4515.38461538 , 3972.30769231 , 4337.94871795 , 4390.25641026 , 4210.25641026 , 4035.8974359 , 4202.05128205 , 4153.84615385 , 4267.69230769 , 4528.71794872 , 4362.05128205 , 3849.74358974 , 4369.23076923 , 4012.82051282 , 1719.0 , 1685.0 , 23.737 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4515.8974359 , 3965.64102564 , 4337.43589744 , 4390.76923077 , 4213.33333333 , 4036.92307692 , 4202.05128205 , 4154.87179487 , 4267.69230769 , 4527.17948718 , 4365.64102564 , 3849.23076923 , 4371.28205128 , 4009.74358974 , 1719.0 , 1685.0 , 23.744 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4514.87179487 , 3960.51282051 , 4334.87179487 , 4389.23076923 , 4215.8974359 , 4035.8974359 , 4200.51282051 , 4151.79487179 , 4267.69230769 , 4526.66666667 , 4364.1025641 , 3849.23076923 , 4372.82051282 , 4008.71794872 , 1721.0 , 1684.0 , 23.752 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4514.35897436 , 3964.1025641 , 4337.43589744 , 4386.15384615 , 4212.30769231 , 4035.38461538 , 4198.46153846 , 4150.76923077 , 4266.66666667 , 4526.15384615 , 4362.05128205 , 3849.74358974 , 4371.28205128 , 4011.79487179 , 1722.0 , 1684.0 , 23.76 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4514.35897436 , 3968.20512821 , 4340.0 , 4387.17948718 , 4212.30769231 , 4037.43589744 , 4198.46153846 , 4152.30769231 , 4265.12820513 , 4526.15384615 , 4363.07692308 , 3843.58974359 , 4371.79487179 , 4012.82051282 , 1725.0 , 1685.0 , 23.768 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4515.8974359 , 3966.15384615 , 4341.53846154 , 4390.25641026 , 4212.30769231 , 4035.8974359 , 4196.92307692 , 4151.79487179 , 4265.64102564 , 4525.64102564 , 4364.1025641 , 3841.53846154 , 4375.8974359 , 4013.33333333 , 1724.0 , 1686.0 , 23.776 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4514.35897436 , 3964.1025641 , 4341.02564103 , 4389.23076923 , 4213.84615385 , 4034.35897436 , 4198.46153846 , 4149.23076923 , 4268.20512821 , 4526.66666667 , 4365.64102564 , 3845.12820513 , 4374.87179487 , 4011.79487179 , 1724.0 , 1687.0 , 23.783 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4512.30769231 , 3963.07692308 , 4338.46153846 , 4385.64102564 , 4214.87179487 , 4033.84615385 , 4198.97435897 , 4150.76923077 , 4268.71794872 , 4527.69230769 , 4366.15384615 , 3848.71794872 , 4374.35897436 , 4011.28205128 , 1724.0 , 1687.0 , 23.791 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4513.33333333 , 3965.12820513 , 4335.8974359 , 4387.17948718 , 4212.30769231 , 4034.87179487 , 4196.41025641 , 4151.79487179 , 4266.66666667 , 4527.17948718 , 4365.12820513 , 3851.28205128 , 4374.87179487 , 4011.28205128 , 1723.0 , 1689.0 , 23.799 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4514.87179487 , 3966.66666667 , 4335.38461538 , 4390.76923077 , 4209.23076923 , 4034.87179487 , 4194.35897436 , 4150.76923077 , 4266.66666667 , 4526.66666667 , 4363.58974359 , 3853.33333333 , 4372.30769231 , 4011.28205128 , 1723.0 , 1688.0 , 23.807 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4514.87179487 , 3967.17948718 , 4335.8974359 , 4390.76923077 , 4211.28205128 , 4033.84615385 , 4196.41025641 , 4150.76923077 , 4269.74358974 , 4528.20512821 , 4363.07692308 , 3850.25641026 , 4372.30769231 , 4010.76923077 , 1721.0 , 1688.0 , 23.815 , 0.0 , 0.0 , 0.0 , 0.0 , 

